#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 140  40
# Band-Index    1
   2.26402    -15.506178  0.048  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.051
   2.21478    -15.507929  0.052  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.055
   2.16553    -15.509872  0.056  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.059
   2.11629    -15.512042  0.060  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.062
   2.06705    -15.514329  0.062  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.065
   2.01780    -15.516516  0.065  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   1.96856    -15.518335  0.067  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   1.91932    -15.519543  0.069  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   1.87007    -15.519967  0.069  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   1.87007    -15.519967  0.069  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   1.84081    -15.519796  0.069  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   1.81154    -15.519289  0.069  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   1.78228    -15.518464  0.068  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   1.75302    -15.517348  0.068  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.069
   1.72375    -15.515984  0.066  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   1.69449    -15.514415  0.065  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   1.66522    -15.512696  0.065  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.066
   1.63596    -15.510883  0.063  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.065
   1.60670    -15.509031  0.062  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.064
   1.57743    -15.507199  0.061  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.063
   1.54817    -15.505441  0.058  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.061
   1.51890    -15.503805  0.057  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.060
   1.48964    -15.502338  0.057  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.059
   1.46038    -15.501075  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   1.43111    -15.500051  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   1.40185    -15.499284  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   1.37258    -15.498787  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   1.34332    -15.498559  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   1.31406    -15.498588  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   1.31406    -15.498588  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   1.25838    -15.499262  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   1.20271    -15.500533  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   1.14704    -15.502080  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   1.09137    -15.503596  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   1.03570    -15.504849  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   0.98003    -15.505713  0.053  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   0.92435    -15.506156  0.051  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.054
   0.86868    -15.506181  0.049  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   0.81301    -15.505753  0.046  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.051
   0.75734    -15.504723  0.044  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.048
   0.70167    -15.502763  0.041  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.045
   0.64600    -15.499374  0.037  0.000  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.041
   0.59033    -15.493977  0.032  0.000  0.002  0.003  0.000  0.000  0.000  0.000  0.000  0.037
   0.53465    -15.486179  0.027  0.000  0.001  0.004  0.000  0.000  0.000  0.000  0.000  0.032
   0.47898    -15.476206  0.020  0.000  0.001  0.005  0.000  0.000  0.000  0.000  0.000  0.026
   0.42331    -15.465230  0.013  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.019
   0.36764    -15.455175  0.007  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.013
   0.31197    -15.448112  0.002  0.000  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.009
   0.25630    -15.445571  0.000  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   0.25630    -15.445571  0.000  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   0.24281    -15.445572  0.000  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
