#k-distance eigenvalue[eV]
4.66628940 -7.37220000
4.71055090 -7.37470000
4.75481237 -7.37820000
4.79907387 -7.38290000
4.84333535 -7.38890000
4.88759684 -7.39680000
4.93185832 -7.40740000
4.97611981 -7.42140000
5.02038129 -7.43780000

0.00000000 -7.37510000
0.04406171 -7.37430000
0.08812342 -7.37250000
0.13218513 -7.37000000
0.17624684 -7.36730000
0.22030856 -7.36420000
0.26437027 -7.36130000
0.30843198 -7.35840000
0.35249369 -7.35560000
0.39655540 -7.35280000
0.44061710 -7.35040000
0.48467881 -7.34830000
0.52874052 -7.34660000
0.57280223 -7.34520000
0.61686394 -7.34420000
0.66092565 -7.34350000
0.70498736 -7.34290000
0.74904907 -7.34260000
0.79311079 -7.34240000
0.83717250 -7.34240000
0.83717250 -7.34240000
0.88748512 -7.34230000
0.93779772 -7.34220000
0.98811034 -7.34210000
1.03842296 -7.34200000
1.08873557 -7.34190000
1.13904819 -7.34190000
1.13904819 -7.34190000
1.18458437 -7.34200000
1.23012055 -7.34230000
1.27565673 -7.34280000
1.32119292 -7.34350000
1.36672910 -7.34440000
1.41226528 -7.34550000
1.45780144 -7.34680000
1.50333762 -7.34820000
1.54887381 -7.34940000
1.59440999 -7.35060000
1.63994617 -7.35140000
1.68548235 -7.35190000
1.73101854 -7.35220000
1.73101854 -7.35220000
1.77531841 -7.35230000
1.81961830 -7.35290000
1.86391817 -7.35370000
1.90821805 -7.35490000
1.95251793 -7.35630000
1.99681781 -7.35800000
2.04111768 -7.35990000
2.08541757 -7.36200000
2.12971744 -7.36420000
2.17401732 -7.36650000
2.21831720 -7.36880000
2.26261708 -7.37110000
2.30691695 -7.37310000
2.35121684 -7.37460000
2.39551671 -7.37510000
2.39551671 -7.37510000
2.43864182 -7.37520000
2.48176691 -7.37580000
2.52489201 -7.37650000
2.56801710 -7.37760000
2.61114221 -7.37890000
2.65426730 -7.38050000
2.69739240 -7.38240000
2.74051751 -7.38430000
2.78364260 -7.38660000
2.82676770 -7.38870000
2.86989279 -7.39040000
2.91301790 -7.39170000
2.95614299 -7.39250000
2.99926809 -7.39290000
2.99926809 -7.39290000
3.04795325 -7.39160000
3.09663838 -7.38730000
3.14532354 -7.38090000
3.19400870 -7.37450000
3.24269385 -7.36910000
3.29137899 -7.36490000
3.34006414 -7.36160000
3.38874930 -7.35900000
3.43743443 -7.35680000
3.43743443 -7.35680000
3.48130351 -7.35520000
3.52517261 -7.35390000
3.56904169 -7.35300000
3.61291076 -7.35260000
3.65677984 -7.35260000
3.70064891 -7.35310000
3.74451799 -7.35410000
3.78838709 -7.35560000
3.83225616 -7.35730000
3.87612524 -7.35950000
3.91999431 -7.36190000
3.96386339 -7.36460000
4.00773247 -7.36720000
4.05160157 -7.37010000
4.09547064 -7.37250000
4.13933972 -7.37440000
4.18320879 -7.37510000
4.18320879 -7.34240000
4.23758671 -7.34240000
4.29196465 -7.34260000
4.34634257 -7.34330000
4.40072049 -7.34480000
4.40072049 -7.34480000
4.44498198 -7.34650000
4.48924346 -7.34860000
4.53350495 -7.35110000
4.57776643 -7.35400000
4.62202793 -7.35730000
4.66628940 -7.36100000
4.71055090 -7.36520000
4.75481237 -7.36960000
4.79907387 -7.37440000
4.84333535 -7.37950000
4.88759684 -7.38450000
4.93185832 -7.38880000
4.97611981 -7.39190000
5.02038129 -7.39290000

0.00000000 -6.75460000
0.04406171 -6.75290000
0.08812342 -6.74760000
0.13218513 -6.73950000
0.17624684 -6.72950000
0.22030856 -6.71860000
0.26437027 -6.70760000
0.30843198 -6.69710000
0.35249369 -6.68710000
0.39655540 -6.67710000
0.44061710 -6.66600000
0.48467881 -6.65240000
0.52874052 -6.63480000
0.57280223 -6.61240000
0.61686394 -6.58510000
0.66092565 -6.55390000
0.70498736 -6.52110000
0.74904907 -6.49100000
0.79311079 -6.46870000
0.83717250 -6.46040000
0.83717250 -6.46040000
0.88748512 -6.45050000
0.93779772 -6.42250000
0.98811034 -6.38120000
1.03842296 -6.33520000
1.08873557 -6.29750000
1.13904819 -6.28260000
1.13904819 -6.28260000
1.18458437 -6.31030000
1.23012055 -6.35880000
1.27565673 -6.40200000
1.32119292 -6.43300000
1.36672910 -6.44960000
1.41226528 -6.45220000
1.45780144 -6.44220000
1.50333762 -6.42260000
1.54887381 -6.39720000
1.59440999 -6.37060000
1.63994617 -6.34730000
1.68548235 -6.33140000
1.73101854 -6.32580000
1.73101854 -6.32580000
1.77531841 -6.32990000
1.81961830 -6.34220000
1.86391817 -6.36300000
1.90821805 -6.39190000
1.95251793 -6.42840000
1.99681781 -6.47110000
2.04111768 -6.51790000
2.08541757 -6.56610000
2.12971744 -6.61250000
2.17401732 -6.65450000
2.21831720 -6.69030000
2.26261708 -6.71860000
2.30691695 -6.73880000
2.35121684 -6.75080000
2.39551671 -6.75460000
2.39551671 -6.75460000
2.43864182 -6.74330000
2.48176691 -6.71030000
2.52489201 -6.65810000
2.56801710 -6.59110000
2.61114221 -6.51480000
2.65426730 -6.43590000
2.69739240 -6.36190000
2.74051751 -6.30000000
2.78364260 -6.25550000
2.82676770 -6.22850000
2.86989279 -6.21490000
2.91301790 -6.20960000
2.95614299 -6.20810000
2.99926809 -6.20790000
2.99926809 -6.20790000
3.04795325 -6.19350000
3.09663838 -6.15280000
3.14532354 -6.09430000
3.19400870 -6.03110000
3.24269385 -5.97930000
3.29137899 -5.95140000
3.34006414 -5.95120000
3.38874930 -5.97560000
3.43743443 -6.02010000
3.43743443 -6.02010000
3.48130351 -6.07350000
3.52517261 -6.13600000
3.56904169 -6.20460000
3.61291076 -6.27630000
3.65677984 -6.34810000
3.70064891 -6.41770000
3.74451799 -6.48280000
3.78838709 -6.54190000
3.83225616 -6.59350000
3.87612524 -6.63720000
3.91999431 -6.67290000
3.96386339 -6.70090000
4.00773247 -6.72190000
4.05160157 -6.73710000
4.09547064 -6.74710000
4.13933972 -6.75290000
4.18320879 -6.75460000
4.18320879 -6.46040000
4.23758671 -6.43210000
4.29196465 -6.35200000
4.34634257 -6.23190000
4.40072049 -6.08820000
4.40072049 -6.08820000
4.44498198 -5.96830000
4.48924346 -5.86040000
4.53350495 -5.77710000
4.57776643 -5.72870000
4.62202793 -5.72140000
4.66628940 -5.75100000
4.71055090 -5.80730000
4.75481237 -5.87960000
4.79907387 -5.95890000
4.84333535 -6.03690000
4.88759684 -6.10630000
4.93185832 -6.16090000
4.97611981 -6.19590000
5.02038129 -6.20790000

0.00000000 -5.48140000
0.04406171 -5.47990000
0.08812342 -5.47680000
0.13218513 -5.47650000
0.17624684 -5.48460000
0.22030856 -5.50550000
0.26437027 -5.54120000
0.30843198 -5.59040000
0.35249369 -5.64970000
0.39655540 -5.71530000
0.44061710 -5.78370000
0.48467881 -5.85180000
0.52874052 -5.91720000
0.57280223 -5.97840000
0.61686394 -6.03390000
0.66092565 -6.08300000
0.70498736 -6.12480000
0.74904907 -6.15810000
0.79311079 -6.18060000
0.83717250 -6.18870000
0.83717250 -6.18870000
0.88748512 -6.18400000
0.93779772 -6.17110000
0.98811034 -6.15320000
1.03842296 -6.13480000
1.08873557 -6.12090000
1.13904819 -6.11580000
1.13904819 -6.11580000
1.18458437 -6.07740000
1.23012055 -5.99670000
1.27565673 -5.89930000
1.32119292 -5.79160000
1.36672910 -5.67570000
1.41226528 -5.55230000
1.45780144 -5.42260000
1.50333762 -5.28860000
1.54887381 -5.15390000
1.59440999 -5.02540000
1.63994617 -4.91360000
1.68548235 -4.83460000
1.73101854 -4.80560000
1.73101854 -4.80560000
1.77531841 -4.83780000
1.81961830 -4.91790000
1.86391817 -5.01800000
1.90821805 -5.11940000
1.95251793 -5.21220000
1.99681781 -5.29120000
2.04111768 -5.35470000
2.08541757 -5.40300000
2.12971744 -5.43730000
2.17401732 -5.45980000
2.21831720 -5.47300000
2.26261708 -5.47930000
2.30691695 -5.48140000
2.35121684 -5.48160000
2.39551671 -5.48140000
2.39551671 -5.48140000
2.43864182 -5.48840000
2.48176691 -5.50830000
2.52489201 -5.53770000
2.56801710 -5.57240000
2.61114221 -5.60690000
2.65426730 -5.63600000
2.69739240 -5.65430000
2.74051751 -5.65720000
2.78364260 -5.64380000
2.82676770 -5.61710000
2.86989279 -5.58460000
2.91301790 -5.55480000
2.95614299 -5.53440000
2.99926809 -5.52710000
2.99926809 -5.52710000
3.04795325 -5.52380000
3.09663838 -5.51270000
3.14532354 -5.49070000
3.19400870 -5.45150000
3.24269385 -5.38760000
3.29137899 -5.29620000
3.34006414 -5.18560000
3.38874930 -5.07560000
3.43743443 -4.99400000
3.43743443 -4.99400000
3.48130351 -4.96640000
3.52517261 -4.98240000
3.56904169 -5.02650000
3.61291076 -5.08330000
3.65677984 -5.14340000
3.70064891 -5.20180000
3.74451799 -5.25590000
3.78838709 -5.30430000
3.83225616 -5.34630000
3.87612524 -5.38180000
3.91999431 -5.41110000
3.96386339 -5.43440000
4.00773247 -5.45230000
4.05160157 -5.46560000
4.09547064 -5.47450000
4.13933972 -5.47970000
4.18320879 -5.48140000
4.18320879 -6.18870000
4.23758671 -6.17290000
4.29196465 -6.12660000
4.34634257 -6.05390000
4.40072049 -5.96090000
4.40072049 -5.96090000
4.44498198 -5.87520000
4.48924346 -5.78590000
4.53350495 -5.70140000
4.57776643 -5.62960000
4.62202793 -5.57150000
4.66628940 -5.52860000
4.71055090 -5.50160000
4.75481237 -5.48940000
4.79907387 -5.48900000
4.84333535 -5.49620000
4.88759684 -5.50670000
4.93185832 -5.51710000
4.97611981 -5.52450000
5.02038129 -5.52710000

0.00000000 -3.66910000
0.04406171 -3.69710000
0.08812342 -3.74330000
0.13218513 -3.77110000
0.17624684 -3.77240000
0.22030856 -3.83460000
0.26437027 -3.90770000
0.30843198 -3.96900000
0.35249369 -4.02000000
0.39655540 -4.06940000
0.44061710 -4.13750000
0.48467881 -4.24070000
0.52874052 -4.36780000
0.57280223 -4.49980000
0.61686394 -4.62500000
0.66092565 -4.73680000
0.70498736 -4.83030000
0.74904907 -4.90130000
0.79311079 -4.94580000
0.83717250 -4.96100000
0.83717250 -4.96100000
0.88748512 -4.98790000
0.93779772 -5.05960000
0.98811034 -5.15520000
1.03842296 -5.25040000
1.08873557 -5.32140000
1.13904819 -5.34800000
1.13904819 -5.34800000
1.18458437 -5.33450000
1.23012055 -5.29480000
1.27565673 -5.22990000
1.32119292 -5.14220000
1.36672910 -5.03520000
1.41226528 -4.91270000
1.45780144 -4.77970000
1.50333762 -4.64130000
1.54887381 -4.50350000
1.59440999 -4.37300000
1.63994617 -4.25780000
1.68548235 -4.16950000
1.73101854 -4.13290000
1.73101854 -4.13290000
1.77531841 -4.10900000
1.81961830 -4.05730000
1.86391817 -4.01080000
1.90821805 -3.98560000
1.95251793 -3.97690000
1.99681781 -3.97400000
2.04111768 -3.96920000
2.08541757 -3.95780000
2.12971744 -3.93670000
2.17401732 -3.90410000
2.21831720 -3.85950000
2.26261708 -3.80460000
2.30691695 -3.74450000
2.35121684 -3.69190000
2.39551671 -3.66910000
2.39551671 -3.66910000
2.43864182 -3.65500000
2.48176691 -3.61420000
2.52489201 -3.55110000
2.56801710 -3.47880000
2.61114221 -3.47060000
2.65426730 -3.50470000
2.69739240 -3.53190000
2.74051751 -3.54690000
2.78364260 -3.54930000
2.82676770 -3.53960000
2.86989279 -3.52080000
2.91301790 -3.49850000
2.95614299 -3.48010000
2.99926809 -3.47300000
2.99926809 -3.47300000
3.04795325 -3.49820000
3.09663838 -3.56700000
3.14532354 -3.66570000
3.19400870 -3.78150000
3.24269385 -3.90390000
3.29137899 -4.02360000
3.34006414 -4.13110000
3.38874930 -4.21210000
3.43743443 -4.24660000
3.43743443 -4.24660000
3.48130351 -4.22410000
3.52517261 -4.15900000
3.56904169 -4.08100000
3.61291076 -4.02570000
3.65677984 -4.01170000
3.70064891 -4.02500000
3.74451799 -4.04500000
3.78838709 -4.05950000
3.83225616 -4.06260000
3.87612524 -4.05120000
3.91999431 -4.02370000
3.96386339 -3.97960000
4.00773247 -3.92020000
4.05160157 -3.84820000
4.09547064 -3.76990000
4.13933972 -3.70020000
4.18320879 -3.66910000
4.18320879 -4.96100000
4.23758671 -4.95930000
4.29196465 -4.95360000
4.34634257 -4.94330000
4.40072049 -4.92520000
4.40072049 -4.92520000
4.44498198 -4.89990000
4.48924346 -4.85760000
4.53350495 -4.78870000
4.57776643 -4.68660000
4.62202793 -4.55290000
4.66628940 -4.39740000
4.71055090 -4.23190000
4.75481237 -4.06670000
4.79907387 -3.91000000
4.84333535 -3.76870000
4.88759684 -3.64830000
4.93185832 -3.55450000
4.97611981 -3.49410000
5.02038129 -3.47300000

0.00000000 -3.43130000
0.04406171 -3.47170000
0.08812342 -3.55590000
0.13218513 -3.65050000
0.17624684 -3.73580000
0.22030856 -3.71120000
0.26437027 -3.62120000
0.30843198 -3.49100000
0.35249369 -3.51240000
0.39655540 -3.65010000
0.44061710 -3.74790000
0.48467881 -3.78340000
0.52874052 -3.76530000
0.57280223 -3.71270000
0.61686394 -3.64010000
0.66092565 -3.56680000
0.70498736 -3.53500000
0.74904907 -3.55800000
0.79311079 -3.58670000
0.83717250 -3.59790000
0.83717250 -3.59790000
0.88748512 -3.63770000
0.93779772 -3.73130000
0.98811034 -3.83740000
1.03842296 -3.92860000
1.08873557 -3.98900000
1.13904819 -4.01010000
1.13904819 -4.01010000
1.18458437 -4.00090000
1.23012055 -3.97370000
1.27565673 -3.92990000
1.32119292 -3.87210000
1.36672910 -3.80440000
1.41226528 -3.73320000
1.45780144 -3.66800000
1.50333762 -3.62230000
1.54887381 -3.61010000
1.59440999 -3.63760000
1.63994617 -3.69570000
1.68548235 -3.76060000
1.73101854 -3.79200000
1.73101854 -3.79200000
1.77531841 -3.79090000
1.81961830 -3.78470000
1.86391817 -3.76700000
1.90821805 -3.73650000
1.95251793 -3.70090000
1.99681781 -3.66660000
2.04111768 -3.63510000
2.08541757 -3.60520000
2.12971744 -3.57520000
2.17401732 -3.54370000
2.21831720 -3.51090000
2.26261708 -3.47840000
2.30691695 -3.45070000
2.35121684 -3.43470000
2.39551671 -3.43130000
2.39551671 -3.43130000
2.43864182 -3.42510000
2.48176691 -3.40680000
2.52489201 -3.37660000
2.56801710 -3.38820000
2.61114221 -3.34910000
2.65426730 -3.24990000
2.69739240 -3.16240000
2.74051751 -3.09480000
2.78364260 -3.02730000
2.82676770 -2.96310000
2.86989279 -2.90630000
2.91301790 -2.86140000
2.95614299 -2.83280000
2.99926809 -2.82290000
2.99926809 -2.82290000
3.04795325 -2.83490000
3.09663838 -2.86940000
3.14532354 -2.92300000
3.19400870 -2.99110000
3.24269385 -3.06860000
3.29137899 -3.15130000
3.34006414 -3.23630000
3.38874930 -3.32270000
3.43743443 -3.40900000
3.43743443 -3.40900000
3.48130351 -3.48300000
3.52517261 -3.54580000
3.56904169 -3.58380000
3.61291076 -3.57600000
3.65677984 -3.51290000
3.70064891 -3.41420000
3.74451799 -3.31160000
3.78838709 -3.30110000
3.83225616 -3.34970000
3.87612524 -3.39160000
3.91999431 -3.42230000
3.96386339 -3.44120000
4.00773247 -3.44930000
4.05160157 -3.44850000
4.09547064 -3.44210000
4.13933972 -3.43480000
4.18320879 -3.43130000
4.18320879 -3.59790000
4.23758671 -3.59420000
4.29196465 -3.58280000
4.34634257 -3.56380000
4.40072049 -3.53690000
4.40072049 -3.53690000
4.44498198 -3.50840000
4.48924346 -3.47290000
4.53350495 -3.42870000
4.57776643 -3.37380000
4.62202793 -3.30680000
4.66628940 -3.22850000
4.71055090 -3.14240000
4.75481237 -3.05570000
4.79907387 -2.97810000
4.84333535 -2.91670000
4.88759684 -2.87300000
4.93185832 -2.84420000
4.97611981 -2.82810000
5.02038129 -2.82290000

0.00000000 -3.43130000
0.04406171 -3.38770000
0.08812342 -3.29500000
0.13218513 -3.19310000
0.17624684 -3.11960000
0.22030856 -3.12850000
0.26437027 -3.22250000
0.30843198 -3.35900000
0.35249369 -3.32170000
0.39655540 -3.13030000
0.44061710 -2.93080000
0.48467881 -2.82900000
0.52874052 -2.92000000
0.57280223 -3.04990000
0.61686394 -3.17210000
0.66092565 -3.26090000
0.70498736 -3.27240000
0.74904907 -3.19700000
0.79311079 -3.09710000
0.83717250 -3.04430000
0.83717250 -3.04430000
0.88748512 -3.00490000
0.93779772 -2.89570000
0.98811034 -2.73630000
1.03842296 -2.54840000
1.08873557 -2.35580000
1.13904819 -2.23330000
1.13904819 -2.23330000
1.18458437 -2.24960000
1.23012055 -2.29780000
1.27565673 -2.37750000
1.32119292 -2.48670000
1.36672910 -2.61590000
1.41226528 -2.75360000
1.45780144 -2.89170000
1.50333762 -3.02370000
1.54887381 -3.14560000
1.59440999 -3.25300000
1.63994617 -3.33850000
1.68548235 -3.39360000
1.73101854 -3.41250000
1.73101854 -3.41250000
1.77531841 -3.39950000
1.81961830 -3.36140000
1.86391817 -3.30070000
1.90821805 -3.22380000
1.95251793 -3.14150000
1.99681781 -3.06680000
2.04111768 -3.01770000
2.08541757 -3.03620000
2.12971744 -3.11440000
2.17401732 -3.20070000
2.21831720 -3.28000000
2.26261708 -3.34620000
2.30691695 -3.39500000
2.35121684 -3.42340000
2.39551671 -3.43130000
2.39551671 -3.43130000
2.43864182 -3.42510000
2.48176691 -3.40680000
2.52489201 -3.37660000
2.56801710 -3.33560000
2.61114221 -3.28510000
2.65426730 -3.22660000
2.69739240 -3.16240000
2.74051751 -3.09480000
2.78364260 -3.02730000
2.82676770 -2.96310000
2.86989279 -2.90630000
2.91301790 -2.86140000
2.95614299 -2.83280000
2.99926809 -2.82290000
2.99926809 -2.82290000
3.04795325 -2.81190000
3.09663838 -2.78730000
3.14532354 -2.77270000
3.19400870 -2.78180000
3.24269385 -2.80500000
3.29137899 -2.83650000
3.34006414 -2.87130000
3.38874930 -2.90280000
3.43743443 -2.92430000
3.43743443 -2.92430000
3.48130351 -2.93420000
3.52517261 -2.94340000
3.56904169 -2.96240000
3.61291076 -2.99250000
3.65677984 -3.06090000
3.70064891 -3.14150000
3.74451799 -3.20770000
3.78838709 -3.18840000
3.83225616 -3.19070000
3.87612524 -3.23330000
3.91999431 -3.27850000
3.96386339 -3.32030000
4.00773247 -3.35670000
4.05160157 -3.38660000
4.09547064 -3.40930000
4.13933972 -3.42500000
4.18320879 -3.43130000
4.18320879 -3.04430000
4.23758671 -3.04120000
4.29196465 -3.03200000
4.34634257 -3.01690000
4.40072049 -2.99660000
4.40072049 -2.99660000
4.44498198 -2.97690000
4.48924346 -2.95470000
4.53350495 -2.93070000
4.57776643 -2.90530000
4.62202793 -2.87990000
4.66628940 -2.85520000
4.71055090 -2.83270000
4.75481237 -2.81370000
4.79907387 -2.80010000
4.84333535 -2.79420000
4.88759684 -2.79740000
4.93185832 -2.80750000
4.97611981 -2.81830000
5.02038129 -2.82290000

0.00000000 -3.21100000
0.04406171 -3.17950000
0.08812342 -3.11740000
0.13218513 -3.04730000
0.17624684 -2.96520000
0.22030856 -2.86300000
0.26437027 -2.76630000
0.30843198 -2.69110000
0.35249369 -2.63100000
0.39655540 -2.60500000
0.44061710 -2.62600000
0.48467881 -2.59460000
0.52874052 -2.40150000
0.57280223 -2.20400000
0.61686394 -2.11810000
0.66092565 -2.18500000
0.70498736 -2.31770000
0.74904907 -2.46520000
0.79311079 -2.59730000
0.83717250 -2.65990000
0.83717250 -2.65990000
0.88748512 -2.60340000
0.93779772 -2.45970000
0.98811034 -2.27110000
1.03842296 -2.06790000
1.08873557 -1.89590000
1.13904819 -2.00540000
1.13904819 -2.00540000
1.18458437 -2.04200000
1.23012055 -2.12430000
1.27565673 -2.21840000
1.32119292 -2.30820000
1.36672910 -2.39180000
1.41226528 -2.47180000
1.45780144 -2.54590000
1.50333762 -2.60600000
1.54887381 -2.64030000
1.59440999 -2.64380000
1.63994617 -2.62750000
1.68548235 -2.61100000
1.73101854 -2.60520000
1.73101854 -2.60520000
1.77531841 -2.60060000
1.81961830 -2.59470000
1.86391817 -2.61220000
1.90821805 -2.66670000
1.95251793 -2.73710000
1.99681781 -2.81180000
2.04111768 -2.88410000
2.08541757 -2.92000000
2.12971744 -2.92700000
2.17401732 -2.95010000
2.21831720 -2.99530000
2.26261708 -3.05830000
2.30691695 -3.12840000
2.35121684 -3.18740000
2.39551671 -3.21100000
2.39551671 -3.21100000
2.43864182 -3.23310000
2.48176691 -3.28410000
2.52489201 -3.34200000
2.56801710 -3.33560000
2.61114221 -3.28510000
2.65426730 -3.22660000
2.69739240 -3.14320000
2.74051751 -3.03860000
2.78364260 -2.94230000
2.82676770 -2.86020000
2.86989279 -2.79670000
2.91301790 -2.75420000
2.95614299 -2.73190000
2.99926809 -2.72530000
2.99926809 -2.72530000
3.04795325 -2.72560000
3.09663838 -2.72510000
3.14532354 -2.71260000
3.19400870 -2.68710000
3.24269385 -2.67140000
3.29137899 -2.68260000
3.34006414 -2.72280000
3.38874930 -2.77610000
3.43743443 -2.82750000
3.43743443 -2.82750000
3.48130351 -2.86470000
3.52517261 -2.88430000
3.56904169 -2.88280000
3.61291076 -2.95230000
3.65677984 -3.00120000
3.70064891 -3.03460000
3.74451799 -3.07090000
3.78838709 -3.09700000
3.83225616 -3.04440000
3.87612524 -2.96580000
3.91999431 -2.91130000
3.96386339 -2.89800000
4.00773247 -2.93270000
4.05160157 -3.00570000
4.09547064 -3.09610000
4.13933972 -3.17660000
4.18320879 -3.21100000
4.18320879 -2.65990000
4.23758671 -2.65670000
4.29196465 -2.64740000
4.34634257 -2.63280000
4.40072049 -2.61450000
4.40072049 -2.61450000
4.44498198 -2.59870000
4.48924346 -2.58390000
4.53350495 -2.57260000
4.57776643 -2.56940000
4.62202793 -2.58190000
4.66628940 -2.61250000
4.71055090 -2.64970000
4.75481237 -2.68130000
4.79907387 -2.70390000
4.84333535 -2.71790000
4.88759684 -2.72470000
4.93185832 -2.72600000
4.97611981 -2.72560000
5.02038129 -2.72530000

0.00000000 -2.85960000
0.04406171 -2.85170000
0.08812342 -2.83510000
0.13218513 -2.82540000
0.17624684 -2.82570000
0.22030856 -2.80190000
0.26437027 -2.72190000
0.30843198 -2.60400000
0.35249369 -2.48390000
0.39655540 -2.37050000
0.44061710 -2.26530000
0.48467881 -2.16600000
0.52874052 -2.07100000
0.57280223 -1.97850000
0.61686394 -1.85880000
0.66092565 -1.72920000
0.70498736 -1.62870000
0.74904907 -1.54230000
0.79311079 -1.46840000
0.83717250 -1.43030000
0.83717250 -1.43030000
0.88748512 -1.45000000
0.93779772 -1.50920000
0.98811034 -1.60700000
1.03842296 -1.74000000
1.08873557 -1.87800000
1.13904819 -1.77430000
1.13904819 -1.77430000
1.18458437 -1.75390000
1.23012055 -1.71500000
1.27565673 -1.67940000
1.32119292 -1.65810000
1.36672910 -1.68530000
1.41226528 -1.79970000
1.45780144 -1.92020000
1.50333762 -2.03110000
1.54887381 -2.12470000
1.59440999 -2.19740000
1.63994617 -2.24590000
1.68548235 -2.27030000
1.73101854 -2.27690000
1.73101854 -2.27690000
1.77531841 -2.31970000
1.81961830 -2.39470000
1.86391817 -2.44980000
1.90821805 -2.47950000
1.95251793 -2.51550000
1.99681781 -2.56260000
2.04111768 -2.60550000
2.08541757 -2.63560000
2.12971744 -2.65780000
2.17401732 -2.68300000
2.21831720 -2.71920000
2.26261708 -2.76510000
2.30691695 -2.81150000
2.35121684 -2.84660000
2.39551671 -2.85960000
2.39551671 -2.85960000
2.43864182 -2.83100000
2.48176691 -2.76040000
2.52489201 -2.66900000
2.56801710 -2.56790000
2.61114221 -2.46270000
2.65426730 -2.35710000
2.69739240 -2.25420000
2.74051751 -2.15660000
2.78364260 -2.06750000
2.82676770 -1.98950000
2.86989279 -1.92510000
2.91301790 -1.87660000
2.95614299 -1.84520000
2.99926809 -1.82910000
2.99926809 -1.82910000
3.04795325 -1.87170000
3.09663838 -1.97650000
3.14532354 -2.09230000
3.19400870 -2.20420000
3.24269385 -2.30200000
3.29137899 -2.37680000
3.34006414 -2.43480000
3.38874930 -2.49830000
3.43743443 -2.58070000
3.43743443 -2.58070000
3.48130351 -2.66940000
3.52517261 -2.76520000
3.56904169 -2.86190000
3.61291076 -2.87020000
3.65677984 -2.85800000
3.70064891 -2.84610000
3.74451799 -2.83210000
3.78838709 -2.81530000
3.83225616 -2.79720000
3.87612524 -2.78180000
3.91999431 -2.77310000
3.96386339 -2.77370000
4.00773247 -2.78430000
4.05160157 -2.80510000
4.09547064 -2.83040000
4.13933972 -2.85150000
4.18320879 -2.85960000
4.18320879 -1.43030000
4.23758671 -1.44580000
4.29196465 -1.49380000
4.34634257 -1.59780000
4.40072049 -1.75900000
4.40072049 -1.75900000
4.44498198 -1.90410000
4.48924346 -2.04690000
4.53350495 -2.17670000
4.57776643 -2.28230000
4.62202793 -2.35140000
4.66628940 -2.37730000
4.71055090 -2.36780000
4.75481237 -2.33070000
4.79907387 -2.26710000
4.84333535 -2.17810000
4.88759684 -2.07120000
4.93185832 -1.95960000
4.97611981 -1.86320000
5.02038129 -1.82910000

0.00000000 -1.93070000
0.04406171 -1.93910000
0.08812342 -1.95690000
0.13218513 -1.96810000
0.17624684 -1.95440000
0.22030856 -1.90920000
0.26437027 -1.84000000
0.30843198 -1.76110000
0.35249369 -1.69600000
0.39655540 -1.67810000
0.44061710 -1.66630000
0.48467881 -1.62910000
0.52874052 -1.60810000
0.57280223 -1.63320000
0.61686394 -1.63410000
0.66092565 -1.53490000
0.70498736 -1.37910000
0.74904907 -1.25860000
0.79311079 -1.29530000
0.83717250 -1.32190000
0.83717250 -1.32190000
0.88748512 -1.32440000
0.93779772 -1.33300000
0.98811034 -1.35230000
1.03842296 -1.39260000
1.08873557 -1.46430000
1.13904819 -1.52540000
1.13904819 -1.52540000
1.18458437 -1.51810000
1.23012055 -1.50790000
1.27565673 -1.52140000
1.32119292 -1.57890000
1.36672910 -1.65010000
1.41226528 -1.68270000
1.45780144 -1.73860000
1.50333762 -1.81120000
1.54887381 -1.88870000
1.59440999 -1.95890000
1.63994617 -2.01130000
1.68548235 -2.04030000
1.73101854 -2.04880000
1.73101854 -2.04880000
1.77531841 -2.00510000
1.81961830 -1.92730000
1.86391817 -1.86330000
1.90821805 -1.81930000
1.95251793 -1.76070000
1.99681781 -1.75440000
2.04111768 -1.80100000
2.08541757 -1.85290000
2.12971744 -1.89720000
2.17401732 -1.92690000
2.21831720 -1.94080000
2.26261708 -1.94240000
2.30691695 -1.93810000
2.35121684 -1.93310000
2.39551671 -1.93070000
2.39551671 -1.93070000
2.43864182 -1.92650000
2.48176691 -1.91410000
2.52489201 -1.89340000
2.56801710 -1.86560000
2.61114221 -1.83140000
2.65426730 -1.79240000
2.69739240 -1.75010000
2.74051751 -1.70640000
2.78364260 -1.66430000
2.82676770 -1.62540000
2.86989279 -1.62170000
2.91301790 -1.72560000
2.95614299 -1.79130000
2.99926809 -1.81900000
2.99926809 -1.81900000
3.04795325 -1.83010000
3.09663838 -1.83340000
3.14532354 -1.83540000
3.19400870 -1.83280000
3.24269385 -1.82520000
3.29137899 -1.83290000
3.34006414 -1.86520000
3.38874930 -1.88230000
3.43743443 -1.87970000
3.43743443 -1.87970000
3.48130351 -1.87380000
3.52517261 -1.87370000
3.56904169 -1.87110000
3.61291076 -1.84780000
3.65677984 -1.79160000
3.70064891 -1.70150000
3.74451799 -1.59000000
3.78838709 -1.57840000
3.83225616 -1.65260000
3.87612524 -1.74290000
3.91999431 -1.83140000
3.96386339 -1.90000000
4.00773247 -1.93790000
4.05160157 -1.94810000
4.09547064 -1.94290000
4.13933972 -1.93460000
4.18320879 -1.93070000
4.18320879 -1.32190000
4.23758671 -1.35200000
4.29196465 -1.43470000
4.34634257 -1.53030000
4.40072049 -1.61300000
4.40072049 -1.61300000
