#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  76
# Band-Index    1
   2.32158    -14.320731  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   2.29950    -14.315067  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.097
   2.27742    -14.310046  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.25534    -14.305677  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.095
   2.23326    -14.301917  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   2.21118    -14.298706  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.18910    -14.295981  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   2.16702    -14.293696  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   2.14494    -14.291770  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   2.12286    -14.290149  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   2.10077    -14.288835  0.088  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   2.07869    -14.287753  0.088  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   2.05661    -14.286873  0.090  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   2.03453    -14.286186  0.090  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   2.01245    -14.285675  0.088  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.99037    -14.285320  0.088  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.96829    -14.285131  0.088  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.94621    -14.285052  0.088  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.94621    -14.285052  0.088  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.91917    -14.287681  0.088  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.89212    -14.294909  0.089  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.86508    -14.305373  0.092  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.83804    -14.317670  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.81099    -14.330866  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.099
   1.78395    -14.344312  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   1.75690    -14.357536  0.098  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
