#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  76
# Band-Index:    1
   0.06574    -16.570819  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.09861    -16.567552  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.13148    -16.563021  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.16435    -16.557264  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.19722    -16.550368  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.23009    -16.542394  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.26297    -16.533457  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.29584    -16.523702  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.32871    -16.512402  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.36158    -16.499417  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.39445    -16.485209  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.42732    -16.469762  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.46019    -16.453148  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.49306    -16.435405  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.52593    -16.416628  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.55880    -16.396840  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.59167    -16.376327  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   0.59167    -16.376327  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   0.63351    -16.378063  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   0.67535    -16.383090  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   0.71719    -16.390932  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.75902    -16.401078  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.80086    -16.401762  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   0.80086    -16.401769  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   0.83389    -16.386389  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   0.86692    -16.369174  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   0.89995    -16.350286  0.064  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   0.93298    -16.360973  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   0.96601    -16.383572  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   0.99904    -16.405943  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   1.03207    -16.427770  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   1.06510    -16.448786  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   1.09813    -16.468750  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   1.13116    -16.487432  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   1.16419    -16.504642  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.19722    -16.520201  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.23025    -16.533980  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.26328    -16.545841  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.29631    -16.555668  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.32934    -16.563403  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.36237    -16.568973  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.39539    -16.572334  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.42842    -16.573468  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.42842    -16.573468  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.46045    -16.572542  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.49247    -16.569809  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   1.52450    -16.565280  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.55653    -16.558979  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.58855    -16.550964  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   1.62058    -16.541297  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   1.65260    -16.530071  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.68463    -16.517420  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   1.71665    -16.503493  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.090
   1.74868    -16.488510  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   1.78070    -16.472793  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.086
   1.81273    -16.456846  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   1.84475    -16.441429  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.082
   1.87678    -16.427837  0.078  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.080
