#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  76
# Band-Index:    1
   2.18488    -16.383683  0.001  0.000  0.000  0.000  0.005  0.004  0.449  0.005  0.394  0.860
   2.21975    -16.376213  0.001  0.000  0.000  0.000  0.006  0.004  0.474  0.006  0.371  0.861
   2.25461    -16.368641  0.001  0.000  0.000  0.000  0.007  0.002  0.495  0.007  0.351  0.865
   2.28947    -16.361057  0.001  0.000  0.000  0.000  0.007  0.000  0.513  0.007  0.334  0.866
   2.32434    -16.353450  0.001  0.000  0.000  0.000  0.008  0.000  0.522  0.008  0.327  0.866
   2.35920    -16.345728  0.001  0.000  0.000  0.000  0.008  0.000  0.519  0.008  0.330  0.868
   2.35920    -16.345728  0.001  0.000  0.000  0.000  0.008  0.000  0.519  0.008  0.330  0.868
   2.39618    -16.346904  0.001  0.000  0.000  0.000  0.006  0.000  0.482  0.010  0.366  0.868
   2.43316    -16.350209  0.002  0.000  0.000  0.000  0.003  0.000  0.440  0.014  0.405  0.866
   2.47014    -16.355104  0.002  0.000  0.000  0.000  0.002  0.000  0.397  0.018  0.447  0.866
   2.50712    -16.360839  0.002  0.000  0.000  0.000  0.001  0.000  0.348  0.020  0.491  0.864
   2.54410    -16.366642  0.002  0.000  0.000  0.000  0.000  0.000  0.300  0.022  0.535  0.861
   2.58108    -16.371646  0.002  0.000  0.000  0.000  0.000  0.000  0.254  0.024  0.577  0.859
   2.61806    -16.375094  0.002  0.000  0.000  0.000  0.000  0.000  0.220  0.026  0.609  0.857
   2.65504    -16.376327  0.002  0.000  0.000  0.000  0.000  0.000  0.207  0.026  0.622  0.858
 
# Band-Index:    4
   2.65504    -16.376306  0.002  0.000  0.000  0.000  0.000  0.000  0.208  0.026  0.622  0.858
   2.61806    -16.375073  0.002  0.000  0.000  0.000  0.000  0.000  0.220  0.026  0.609  0.858
   2.58108    -16.371627  0.002  0.000  0.000  0.000  0.000  0.000  0.254  0.024  0.577  0.859
   2.54410    -16.366624  0.002  0.000  0.000  0.000  0.000  0.000  0.300  0.022  0.535  0.861
   2.50712    -16.360823  0.002  0.000  0.000  0.000  0.001  0.000  0.348  0.020  0.491  0.864
   2.47014    -16.355091  0.002  0.000  0.000  0.000  0.002  0.000  0.397  0.018  0.448  0.866
   2.43316    -16.350198  0.002  0.000  0.000  0.000  0.003  0.000  0.440  0.014  0.405  0.866
   2.39618    -16.346896  0.001  0.000  0.000  0.000  0.006  0.000  0.482  0.010  0.366  0.868
   2.35920    -16.345719  0.001  0.000  0.000  0.000  0.008  0.000  0.519  0.008  0.330  0.868
